timer,fight_result,is_round_over,player1_health,player1_x_coord,player1_is_jumping,player1_is_crouching,player2_health,player2_x_coord,player2_is_jumping,player2_is_crouching,player1_buttons_up,player1_buttons_down,player1_buttons_right,player1_buttons_left
132,0,0,133,164,0,0,130,221,0,0,0,1,1,0
132,0,0,133,164,0,0,130,221,0,0,0,0,0,0
132,0,0,133,164,0,0,130,221,0,0,0,0,1,0
132,0,0,133,164,0,0,130,221,0,0,0,0,0,0
132,0,0,133,164,0,0,130,221,0,0,0,0,0,0
132,0,0,133,164,0,0,130,221,0,0,0,0,0,1
132,0,0,133,164,0,0,130,221,0,0,0,1,0,1
132,0,0,133,164,0,0,130,221,0,0,0,0,0,0
132,0,0,133,164,0,0,130,221,0,0,0,1,0,0
132,0,0,133,164,0,0,130,221,0,0,0,1,1,0
131,0,0,133,164,0,0,130,221,0,0,0,0,0,0
131,0,0,133,164,0,0,130,221,0,0,0,0,1,0
131,0,0,133,164,0,0,130,221,0,0,0,0,0,0
131,0,0,133,164,0,0,130,221,0,0,0,0,0,0
131,0,0,133,164,0,0,130,221,0,0,0,0,0,1
131,0,0,133,164,0,0,130,221,0,0,0,1,0,1
131,0,0,133,164,0,0,130,221,0,0,0,0,0,0
131,0,0,133,164,0,1,130,221,0,0,0,1,0,0
131,0,0,133,164,0,1,130,221,0,0,0,1,1,0
131,0,0,133,164,0,1,130,221,0,0,0,0,0,0
131,0,0,133,164,0,1,130,221,0,0,0,0,1,0
131,0,0,133,164,0,0,130,221,0,0,0,0,0,0
131,0,0,133,164,0,0,130,221,0,0,0,0,0,0
131,0,0,133,164,0,0,130,221,0,0,0,0,0,1
131,0,0,133,182,0,0,93,218,0,0,0,1,0,1
131,0,0,133,164,0,0,93,221,0,0,0,0,0,0
131,0,0,133,164,0,0,93,221,0,0,0,1,0,0
131,0,0,133,164,0,0,93,221,0,0,0,1,1,0
131,0,0,133,164,0,0,93,221,0,0,0,0,0,0
131,0,0,133,164,0,0,93,221,0,0,0,0,1,0
131,0,0,133,164,0,0,93,221,0,0,0,0,0,0
131,0,0,133,164,0,0,93,221,0,0,0,0,0,0
131,0,0,133,164,0,0,93,221,0,0,0,0,0,1
131,0,0,133,164,0,0,93,221,0,0,0,1,0,1
131,0,0,133,164,0,0,93,221,0,0,0,0,0,0
131,0,0,133,164,0,0,93,221,0,0,0,1,0,0
131,0,0,133,164,0,0,93,221,0,0,0,1,1,0
131,0,0,133,164,0,0,93,224,0,0,0,0,0,0
131,0,0,133,164,1,0,93,224,0,0,0,0,1,0
131,0,0,133,164,1,0,93,225,0,0,0,0,0,0
131,0,0,133,169,1,0,93,227,0,0,0,0,0,0
130,0,0,133,172,1,0,93,229,0,0,0,0,0,1
130,0,0,133,173,1,0,93,231,0,0,0,1,0,1
130,0,0,133,173,1,0,93,231,0,0,0,0,0,0
130,0,0,133,175,1,0,93,234,0,0,0,1,0,0
130,0,0,133,175,1,0,93,235,0,0,0,1,1,0
130,0,0,133,175,1,0,93,236,0,0,0,0,0,0
130,0,0,133,175,1,0,93,237,0,0,0,0,1,0
130,0,0,133,175,1,0,93,240,0,0,0,0,0,0
130,0,0,133,175,1,0,93,240,0,0,0,0,0,0
130,0,0,133,175,1,0,93,242,0,0,0,0,0,1
130,0,0,133,175,1,0,93,243,0,0,0,1,0,1
130,0,0,133,175,1,0,93,246,0,0,0,0,0,0
130,0,0,133,175,1,0,93,247,0,0,0,1,0,0
130,0,0,133,175,1,0,93,247,0,0,0,1,1,0
130,0,0,133,175,1,0,93,249,0,0,0,0,0,0
130,0,0,133,175,1,0,93,251,0,0,0,0,1,0
130,0,0,133,175,1,0,93,253,0,0,0,0,0,0
130,0,0,133,175,1,0,93,254,0,0,0,0,0,0
130,0,0,133,175,1,0,93,256,0,0,0,0,0,1
130,0,0,133,175,1,0,93,257,0,0,0,1,0,1
130,0,0,133,175,0,0,93,258,0,0,0,0,0,0
130,0,0,133,175,0,0,93,260,0,0,0,1,0,0
130,0,0,133,175,0,0,93,261,0,0,0,1,1,0
130,0,0,133,175,0,0,93,263,0,0,0,0,0,0
130,0,0,133,175,0,0,93,264,0,0,0,0,1,0
130,0,0,133,175,0,0,93,265,0,0,0,0,0,0
130,0,0,133,175,0,0,93,268,0,0,0,0,0,0
130,0,0,133,175,0,0,93,268,0,0,0,0,0,1
130,0,0,133,174,0,0,93,269,0,0,0,1,0,1
130,0,0,133,174,0,1,93,271,0,0,0,0,0,0
130,0,0,133,174,0,1,93,272,0,0,0,1,0,0
130,0,0,133,174,0,1,93,273,0,0,0,1,1,0
129,0,0,133,174,0,1,93,273,0,0,0,0,0,0
129,0,0,133,174,0,1,93,273,1,0,0,0,1,0
129,0,0,133,174,0,0,93,273,1,0,0,0,0,0
129,0,0,133,174,0,0,93,276,1,0,0,0,0,0
129,0,0,133,174,0,0,93,278,1,0,0,0,0,1
129,0,0,133,174,0,0,93,279,1,0,0,1,0,1
129,0,0,133,174,0,0,93,282,1,0,0,0,0,0
129,0,0,133,174,0,0,93,284,1,0,0,1,0,0
129,0,0,133,174,0,0,93,285,1,0,0,1,1,0
129,0,0,133,176,1,0,93,288,1,0,0,0,0,0
129,0,0,133,178,1,0,93,289,1,0,0,0,1,0
129,0,0,133,181,1,0,93,292,1,0,0,0,0,0
129,0,0,133,182,1,0,93,294,1,0,0,0,0,0
129,0,0,133,183,1,0,93,295,1,0,0,0,0,1
129,0,0,133,184,1,0,93,297,1,0,0,1,0,1
129,0,0,133,184,1,0,93,298,1,0,0,0,0,0
129,0,0,133,184,1,0,93,300,0,0,0,1,0,0
129,0,0,133,184,1,0,93,301,0,0,0,1,1,0
129,0,0,133,184,1,0,93,301,0,0,0,0,0,0
129,0,0,133,184,1,0,93,301,0,0,0,0,1,0
129,0,0,133,184,1,0,93,302,0,0,0,0,0,0
129,0,0,133,184,1,0,93,302,0,0,0,0,0,0
129,0,0,133,184,1,0,93,303,0,0,0,0,0,1
129,0,0,133,184,1,0,93,303,0,0,0,1,0,1
129,0,0,133,184,1,0,93,303,0,0,0,0,0,0
129,0,0,133,184,1,0,93,303,0,0,0,1,0,0
129,0,0,133,184,1,0,93,304,0,0,0,1,1,0
129,0,0,133,184,1,0,93,304,0,0,0,0,0,0
129,0,0,133,184,1,0,93,304,0,0,0,0,1,0
129,0,0,133,184,1,0,93,304,0,0,0,0,0,0
129,0,0,133,184,1,0,93,304,0,0,0,0,0,0
128,0,0,133,184,0,0,93,304,0,0,0,0,0,1
128,0,0,133,184,0,0,93,304,0,0,0,1,0,1
128,0,0,133,184,0,0,93,304,0,0,0,0,0,0
128,0,0,133,184,0,0,93,304,0,0,0,1,0,0
128,0,0,133,184,0,0,93,304,0,0,0,1,1,0
128,0,0,133,184,0,0,93,304,0,0,0,0,0,0
128,0,0,133,184,0,0,93,304,0,0,0,0,1,0
128,0,0,133,184,0,0,93,304,0,0,0,0,0,0
128,0,0,133,184,0,0,93,304,0,0,0,0,0,0
128,0,0,133,184,0,0,93,304,0,0,0,0,0,1
128,0,0,133,184,0,0,93,304,0,0,0,1,0,1
128,0,0,133,184,0,0,93,304,0,0,0,0,0,0
128,0,0,133,184,0,0,93,304,0,0,0,1,0,0
128,0,0,133,184,0,0,93,304,0,0,0,1,1,0
128,0,0,133,184,0,0,93,304,0,0,0,0,0,0
128,0,0,133,184,0,0,93,304,0,0,0,0,1,0
128,0,0,133,184,0,0,93,304,0,0,0,0,0,0
128,0,0,133,184,0,0,93,304,0,0,0,0,0,0
128,0,0,133,184,0,0,93,304,0,0,0,0,0,1
128,0,0,133,184,0,0,93,304,0,0,0,1,0,1
128,0,0,133,184,0,0,93,304,0,0,0,0,0,0
128,0,0,133,184,0,0,93,304,0,0,0,1,0,0
128,0,0,133,184,0,0,93,304,0,0,0,1,1,0
128,0,0,133,184,0,0,93,304,0,0,0,0,0,0
128,0,0,133,184,0,0,93,304,0,0,0,0,1,0
128,0,0,133,184,0,0,93,304,0,0,0,0,0,0
128,0,0,133,184,0,0,93,304,0,0,0,0,0,0
128,0,0,133,184,0,0,93,304,0,0,0,0,0,1
128,0,0,133,205,0,0,93,299,0,0,0,1,0,1
128,0,0,133,184,0,0,93,299,0,0,0,0,0,0
128,0,0,133,184,0,0,93,298,0,0,0,1,0,0
128,0,0,133,184,0,0,93,298,0,0,0,1,1,0
121,0,0,133,184,0,0,93,293,0,0,0,0,0,0
121,0,0,133,184,0,0,93,292,0,0,0,0,1,0
121,0,0,133,184,0,0,93,290,0,0,0,0,0,0
121,0,0,133,184,0,0,93,289,0,0,0,0,0,0
121,0,0,133,184,0,0,93,286,0,0,0,0,0,1
121,0,0,133,184,0,0,93,285,0,0,0,1,0,1
121,0,0,133,184,0,0,93,283,0,0,0,0,0,0
121,0,0,133,184,0,0,93,282,0,0,0,1,0,0
121,0,0,133,184,0,0,93,280,0,0,0,1,1,0
121,0,0,133,184,0,0,93,280,0,0,0,0,0,0
121,0,0,133,184,0,0,93,280,0,0,0,0,1,0
121,0,0,133,184,0,0,93,280,0,0,0,0,0,0
121,0,0,133,184,0,0,93,280,0,0,0,0,0,0
121,0,0,133,205,0,0,93,267,1,0,0,0,0,1
121,0,0,133,184,0,0,93,276,1,0,0,1,0,1
121,0,0,133,184,0,0,93,274,1,0,0,0,0,0
121,0,0,133,184,0,0,93,274,1,0,0,1,0,0
121,0,0,133,184,0,0,93,271,1,0,0,1,1,0
121,0,0,133,184,0,0,93,269,1,0,0,0,0,0
121,0,0,133,184,0,0,93,269,1,0,0,0,1,0
121,0,0,133,184,0,0,93,267,1,0,0,0,0,0
121,0,0,133,184,0,0,93,266,1,0,0,0,0,0
121,0,0,133,184,0,0,93,262,1,0,0,0,0,1
121,0,0,133,184,0,0,93,260,1,0,0,1,0,1
121,0,0,133,202,0,0,93,247,1,0,0,0,0,0
121,0,0,133,184,0,0,93,256,1,0,0,1,0,0
121,0,0,133,184,0,0,93,255,1,0,0,1,1,0
121,0,0,133,199,0,0,93,242,1,0,0,0,0,0
121,0,0,133,187,1,0,93,252,1,0,0,0,1,0
121,0,0,133,187,1,0,74,251,0,0,0,0,0,0
121,0,0,133,187,1,0,74,251,0,0,0,0,0,0
120,0,0,133,187,1,0,74,251,0,0,0,0,0,1
120,0,0,133,187,1,0,74,251,0,0,0,1,0,1
120,0,0,133,187,1,0,74,251,0,0,0,0,0,0
120,0,0,133,187,1,0,74,251,0,0,0,1,0,0
120,0,0,133,187,1,0,74,251,0,0,0,1,1,0
120,0,0,133,187,1,0,74,251,0,0,0,0,0,0
120,0,0,133,187,1,0,74,251,0,0,0,0,1,0
120,0,0,133,187,1,0,74,251,0,0,0,0,0,0
120,0,0,133,187,1,0,74,251,0,0,0,0,0,0
120,0,0,133,190,1,0,74,251,0,0,0,0,0,1
120,0,0,133,190,1,0,74,251,0,0,0,1,0,1
120,0,0,133,193,1,0,74,253,0,0,0,0,0,0
120,0,0,133,194,1,0,74,255,0,0,0,1,0,0
120,0,0,133,194,1,0,74,256,0,0,0,1,1,0
120,0,0,133,195,1,0,74,258,0,0,0,0,0,0
120,0,0,133,195,1,0,74,259,0,0,0,0,1,0
120,0,0,133,195,1,0,74,260,0,0,0,0,0,0
120,0,0,133,195,1,0,74,263,0,0,0,0,0,0
120,0,0,133,195,1,0,74,263,0,0,0,0,0,1
120,0,0,133,195,1,0,74,265,0,0,0,1,0,1
120,0,0,133,195,1,0,74,267,0,0,0,0,0,0
120,0,0,133,195,1,0,74,268,0,0,0,1,0,0
120,0,0,133,195,1,0,74,268,0,0,0,1,1,0
120,0,0,133,195,1,0,74,270,0,0,0,0,0,0
120,0,0,133,195,1,0,74,273,0,0,0,0,1,0
120,0,0,133,195,1,0,74,274,0,0,0,0,0,0
120,0,0,133,195,1,0,74,275,0,0,0,0,0,0
120,0,0,133,195,1,0,74,278,0,0,0,0,0,1
120,0,0,133,195,1,0,74,279,0,0,0,1,0,1
120,0,0,133,195,1,0,74,279,0,0,0,0,0,0
120,0,0,133,195,0,0,74,281,0,0,0,1,0,0
119,0,0,133,195,0,0,74,284,0,0,0,1,1,0
119,0,0,133,195,0,0,74,284,0,0,0,0,0,0
119,0,0,133,195,0,0,74,286,0,0,0,0,1,0
119,0,0,133,195,0,0,74,287,0,0,0,0,0,0
119,0,0,133,195,0,0,74,288,0,0,0,0,0,0
119,0,0,133,194,0,0,74,291,0,0,0,0,0,1
119,0,0,133,194,0,0,74,291,0,0,0,1,0,1
119,0,0,133,194,0,1,74,293,0,0,0,0,0,0
119,0,0,133,194,0,1,74,294,0,0,0,1,0,0
119,0,0,133,194,0,1,74,295,0,0,0,1,1,0
119,0,0,133,194,0,1,74,296,0,0,0,0,0,0
119,0,0,133,194,0,1,74,299,0,0,0,0,1,0
119,0,0,133,194,0,0,74,300,0,0,0,0,0,0
119,0,0,133,194,0,0,74,302,0,0,0,0,0,0
119,0,0,133,194,0,0,74,303,0,0,0,0,0,1
119,0,0,133,194,0,0,74,304,0,0,0,1,0,1
119,0,0,133,194,0,0,74,307,0,0,0,0,0,0
119,0,0,133,194,0,0,74,307,0,0,0,1,0,0
119,0,0,133,194,1,0,74,309,0,0,0,1,1,0
119,0,0,133,196,1,0,74,311,0,0,0,0,0,0
119,0,0,133,198,1,0,74,313,0,0,0,0,1,0
119,0,0,133,198,1,0,74,313,0,0,0,0,0,0
119,0,0,133,202,1,0,74,313,0,0,0,0,0,0
119,0,0,133,203,1,0,74,313,1,0,0,0,0,1
119,0,0,133,203,1,0,74,313,1,0,0,1,0,1
119,0,0,133,204,1,0,74,315,1,0,0,0,0,0
119,0,0,133,204,1,0,74,318,1,0,0,1,0,0
119,0,0,133,204,1,0,74,320,1,0,0,1,1,0
119,0,0,133,204,1,0,74,321,1,0,0,0,0,0
119,0,0,133,204,1,0,74,323,1,0,0,0,1,0
119,0,0,133,204,1,0,74,324,1,0,0,0,0,0
119,0,0,133,204,1,0,74,327,1,0,0,0,0,0
118,0,0,133,204,1,0,74,328,1,0,0,0,0,1
118,0,0,133,204,1,0,74,331,1,0,0,1,0,1
118,0,0,133,204,1,0,74,331,1,0,0,0,0,0
118,0,0,133,204,1,0,74,334,1,0,0,1,0,0
118,0,0,133,204,1,0,74,336,1,0,0,1,1,0
118,0,0,133,204,1,0,74,337,1,0,0,0,0,0
118,0,0,133,204,1,0,74,339,0,0,0,0,1,0
118,0,0,133,204,1,0,74,340,0,0,0,0,0,0
118,0,0,133,204,1,0,74,341,0,0,0,0,0,0
118,0,0,133,204,0,0,74,341,0,0,0,0,0,1
118,0,0,133,204,0,0,74,341,0,0,0,1,0,1
118,0,0,133,204,0,0,74,342,0,0,0,0,0,0
118,0,0,133,204,0,0,74,342,0,0,0,1,0,0
118,0,0,133,204,0,0,74,342,0,0,0,1,1,0
118,0,0,133,204,0,0,74,342,0,0,0,0,0,0
118,0,0,133,204,0,0,74,342,0,0,0,0,1,0
118,0,0,133,204,0,0,74,343,0,0,0,0,0,0
118,0,0,133,204,0,0,74,343,0,0,0,0,0,0
118,0,0,133,204,0,0,74,343,0,0,0,0,0,1
118,0,0,133,204,0,0,74,343,0,0,0,1,0,1
118,0,0,133,204,0,0,74,343,0,0,0,0,0,0
118,0,0,133,204,0,0,74,343,0,0,0,1,0,0
118,0,0,133,204,0,0,74,343,0,0,0,1,1,0
118,0,0,133,204,0,0,74,343,0,0,0,0,0,0
118,0,0,133,204,0,0,74,343,0,0,0,0,1,0
118,0,0,133,204,0,0,74,343,0,0,0,0,0,0
118,0,0,133,204,0,0,74,343,0,0,0,0,0,0
118,0,0,133,204,0,0,74,343,0,0,0,0,0,1
118,0,0,133,204,0,0,74,343,0,0,0,1,0,1
118,0,0,133,204,0,0,74,343,0,0,0,0,0,0
118,0,0,133,204,0,0,74,343,0,0,0,1,0,0
117,0,0,133,204,0,0,74,343,0,0,0,1,1,0
117,0,0,133,204,0,0,74,343,0,0,0,0,0,0
117,0,0,133,204,0,0,74,343,0,0,0,0,1,0
117,0,0,133,204,0,0,74,343,0,0,0,0,0,0
117,0,0,133,204,0,0,74,343,0,0,0,0,0,0
117,0,0,133,204,0,0,74,343,0,0,0,0,0,1
117,0,0,133,204,0,0,74,343,0,0,0,1,0,1
117,0,0,133,204,0,0,74,343,0,0,0,0,0,0
117,0,0,133,204,0,0,74,343,0,0,0,1,0,0
117,0,0,133,204,0,0,74,343,0,0,0,1,1,0
117,0,0,133,204,0,0,74,343,0,0,0,0,0,0
117,0,0,133,204,0,0,74,343,0,0,0,0,1,0
117,0,0,133,204,0,0,74,343,0,0,0,0,0,0
117,0,0,133,204,0,0,74,343,0,0,0,0,0,0
117,0,0,133,204,0,0,74,343,0,0,0,0,0,1
117,0,0,133,204,0,0,74,343,0,0,0,1,0,1
117,0,0,133,204,0,0,74,343,0,0,0,0,0,0
117,0,0,133,204,0,0,74,343,0,0,0,1,0,0
117,0,0,133,222,0,0,74,338,0,0,0,1,1,0
117,0,0,133,219,1,0,74,337,0,0,0,0,0,0
117,0,0,133,206,1,0,74,337,0,0,0,0,1,0
117,0,0,133,210,1,0,74,334,0,0,0,0,0,0
117,0,0,133,212,1,0,74,332,0,0,0,0,0,0
117,0,0,133,213,1,0,74,331,0,0,0,0,0,1
117,0,0,133,214,1,0,74,330,0,0,0,1,0,1
117,0,0,133,229,1,0,74,325,0,0,0,0,0,0
117,0,0,133,214,1,0,74,325,0,0,0,1,0,0
117,0,0,133,214,1,0,74,324,0,0,0,1,1,0
117,0,0,133,214,1,0,74,322,0,0,0,0,0,0
117,0,0,133,229,1,0,74,318,0,0,0,0,1,0
117,0,0,133,214,1,0,74,319,0,0,0,0,0,0
117,0,0,133,214,1,0,74,317,0,0,0,0,0,0
116,0,0,133,214,1,0,74,314,0,0,0,0,0,1
116,0,0,133,214,1,0,74,314,0,0,0,1,0,1
116,0,0,133,214,1,0,74,312,0,0,0,0,0,0
116,0,0,133,214,1,0,74,311,0,0,0,1,0,0
116,0,0,133,214,1,0,74,306,0,0,0,1,1,0
116,0,0,133,214,1,0,74,305,0,0,0,0,0,0
116,0,0,133,214,1,0,74,304,0,0,0,0,1,0
116,0,0,133,214,1,0,74,302,0,0,0,0,0,0
116,0,0,133,214,1,0,74,299,0,0,0,0,0,0
116,0,0,133,214,1,0,74,299,0,0,0,0,0,1
116,0,0,133,214,0,0,74,298,0,0,0,1,0,1
116,0,0,133,214,0,0,74,293,0,0,0,0,0,0
116,0,0,133,214,0,0,74,293,0,0,0,1,0,0
116,0,0,133,214,0,0,74,290,0,0,0,1,1,0
116,0,0,133,214,0,0,74,289,0,0,0,0,0,0
116,0,0,133,214,0,0,74,288,0,0,0,0,1,0
116,0,0,133,214,0,0,74,286,0,0,0,0,0,0
116,0,0,133,214,0,0,74,285,0,0,0,0,0,0
116,0,0,133,213,0,0,74,282,0,0,0,0,0,1
116,0,0,133,212,0,0,74,280,0,0,0,1,0,1
116,0,0,133,212,0,0,74,279,0,0,0,0,0,0
116,0,0,133,212,0,1,74,276,0,0,0,1,0,0
116,0,0,133,212,0,1,74,275,0,0,0,1,1,0
116,0,0,133,212,0,1,74,273,0,0,0,0,0,0
116,0,0,133,212,0,0,74,272,0,0,0,0,1,0
116,0,0,133,212,0,0,74,270,0,0,0,0,0,0
116,0,0,133,212,0,0,74,267,0,0,0,0,0,0
116,0,0,133,212,0,0,74,264,0,0,0,0,0,1
116,0,0,133,212,0,0,74,263,0,0,0,1,0,1
116,0,0,133,212,0,0,74,263,0,0,0,0,0,0
116,0,0,133,212,0,0,74,265,0,0,0,1,0,0
115,0,0,133,212,0,0,74,266,0,0,0,1,1,0
115,0,0,133,212,0,0,74,266,0,0,0,0,0,0
115,0,0,133,212,0,0,74,267,0,1,0,0,1,0
115,0,0,133,250,0,0,69,257,0,1,0,0,0,0
115,0,0,133,212,0,0,69,267,0,1,0,0,0,0
115,0,0,133,212,0,0,69,267,0,1,0,0,0,1
115,0,0,133,212,0,0,69,267,0,1,0,1,0,1
115,0,0,133,212,0,0,69,267,0,1,0,0,0,0
115,0,0,133,212,0,0,69,267,0,1,0,1,0,0
115,0,0,133,212,0,0,69,267,0,1,0,1,1,0
115,0,0,133,212,0,0,69,267,0,1,0,0,0,0
115,0,0,133,212,0,0,69,267,0,1,0,0,1,0
115,0,0,133,212,0,0,69,267,0,1,0,0,0,0
115,0,0,133,212,0,0,69,267,0,1,0,0,0,0
115,0,0,133,212,0,0,69,267,0,1,0,0,0,1
115,0,0,133,212,0,0,69,267,0,1,0,1,0,1
115,0,0,133,212,0,0,69,272,0,1,0,0,0,0
115,0,0,133,212,0,0,69,277,0,1,0,1,0,0
115,0,0,133,212,0,0,69,286,0,1,0,1,1,0
115,0,0,133,212,0,0,69,290,0,1,0,0,0,0
115,0,0,133,212,0,0,69,294,0,1,0,0,1,0
115,0,0,133,212,0,0,69,300,0,1,0,0,0,0
115,0,0,133,212,0,0,69,300,0,1,0,0,0,0
115,0,0,133,212,0,0,69,305,0,1,0,0,0,1
115,0,0,133,212,0,0,69,308,0,1,0,1,0,1
115,0,0,133,212,0,0,69,308,0,1,0,0,0,0
115,0,0,133,212,0,0,69,309,0,1,0,1,0,0
115,0,0,133,212,0,0,69,309,0,1,0,1,1,0
115,0,0,133,212,0,0,69,310,0,1,0,0,0,0
115,0,0,133,212,0,0,69,311,0,1,0,0,1,0
115,0,0,133,212,0,0,69,311,0,1,0,0,0,0
115,0,0,133,212,0,0,69,312,0,1,0,0,0,0
114,0,0,133,212,0,0,69,312,0,1,0,0,0,1
114,0,0,133,211,0,0,69,312,0,1,0,1,0,1
114,0,0,133,211,0,0,69,312,0,1,0,0,0,0
114,0,0,133,211,0,1,69,312,0,1,0,1,0,0
114,0,0,133,211,0,1,69,312,0,1,0,1,1,0
114,0,0,133,211,0,1,69,312,0,1,0,0,0,0
114,0,0,133,211,0,1,69,312,0,1,0,0,1,0
114,0,0,133,211,0,0,69,312,0,1,0,0,0,0
114,0,0,133,211,0,0,69,312,0,1,0,0,0,0
114,0,0,133,211,0,0,69,312,0,1,0,0,0,1
114,0,0,133,229,0,0,69,305,0,1,0,1,0,1
114,0,0,133,229,0,0,69,308,0,0,0,0,0,0
114,0,0,133,229,0,0,69,306,0,0,0,1,0,0
114,0,0,133,226,0,0,69,306,0,0,0,1,1,0
114,0,0,133,228,1,0,69,302,0,0,0,0,0,0
114,0,0,133,230,1,0,69,302,0,0,0,0,1,0
114,0,0,133,232,1,0,69,306,0,0,0,0,0,0
114,0,0,133,234,1,0,69,296,1,0,0,0,0,0
114,0,0,133,221,1,0,69,305,1,0,0,0,0,1
114,0,0,133,221,1,0,69,303,1,0,0,1,0,1
114,0,0,133,221,1,0,69,302,1,0,0,0,0,0
114,0,0,133,221,1,0,69,300,1,0,0,1,0,0
114,0,0,133,236,1,0,69,286,1,0,0,1,1,0
114,0,0,133,236,1,0,69,285,1,0,0,0,0,0
114,0,0,133,221,1,0,69,296,1,0,0,0,1,0
114,0,0,133,221,1,0,69,292,1,0,0,0,0,0
114,0,0,133,221,1,0,69,291,1,0,0,0,0,0
114,0,0,133,221,1,0,69,289,1,0,0,0,0,1
114,0,0,133,221,1,0,69,288,1,0,0,1,0,1
114,0,0,133,221,1,0,69,287,1,0,0,0,0,0
114,0,0,133,221,1,0,69,284,1,0,0,1,0,0
113,0,0,133,221,1,0,69,284,1,0,0,1,1,0
113,0,0,133,221,1,0,69,281,1,0,0,0,0,0
113,0,0,133,221,1,0,69,279,1,0,0,0,1,0
113,0,0,133,221,1,0,69,278,1,0,0,0,0,0
113,0,0,133,221,1,0,69,278,1,0,0,0,0,0
113,0,0,133,221,0,0,69,274,1,0,0,0,0,1
113,0,0,133,221,0,0,69,274,1,0,0,1,0,1
113,0,0,133,221,0,0,69,273,1,0,0,0,0,0
113,0,0,133,221,0,0,69,270,1,0,0,1,0,0
113,0,0,133,221,0,0,69,268,1,0,0,1,1,0
113,0,0,133,221,0,0,69,268,1,0,0,0,0,0
113,0,0,133,221,0,0,69,267,1,0,0,0,1,0
113,0,0,133,221,0,0,69,266,1,0,0,0,0,0
113,0,0,133,221,0,0,69,263,1,0,0,0,0,0
113,0,0,133,221,0,0,69,261,1,0,0,0,0,1
113,0,0,133,221,0,0,69,260,1,0,0,1,0,1
113,0,0,133,221,0,0,32,259,1,0,0,0,0,0
113,0,0,133,221,0,0,32,259,0,0,0,1,0,0
113,0,0,133,221,0,0,32,259,0,0,0,1,1,0
113,0,0,133,221,0,0,32,259,0,0,0,0,0,0
113,0,0,133,221,0,0,32,259,0,0,0,0,1,0
113,0,0,133,221,0,0,32,259,0,0,0,0,0,0
113,0,0,133,221,0,0,32,259,0,0,0,0,0,0
113,0,0,133,221,0,0,32,259,0,0,0,0,0,1
113,0,0,133,221,0,0,32,259,0,0,0,1,0,1
113,0,0,133,221,0,0,32,259,0,0,0,0,0,0
113,0,0,133,221,0,0,32,259,0,0,0,1,0,0
113,0,0,133,221,0,0,32,259,0,0,0,1,1,0
113,0,0,133,221,0,0,32,260,0,0,0,0,0,0
113,0,0,133,221,0,0,32,260,0,0,0,0,1,0
113,0,0,133,221,1,0,32,261,0,0,0,0,0,0
112,0,0,133,224,1,0,32,264,0,0,0,0,0,0
112,0,0,133,228,1,0,32,266,0,0,0,0,0,1
112,0,0,133,229,1,0,32,267,0,0,0,1,0,1
112,0,0,133,230,1,0,32,268,0,0,0,0,0,0
112,0,0,133,231,1,0,32,270,0,0,0,1,0,0
112,0,0,133,232,1,0,32,272,0,0,0,1,1,0
112,0,0,133,232,1,0,32,273,0,0,0,0,0,0
112,0,0,133,232,1,0,32,275,0,0,0,0,1,0
112,0,0,133,232,1,0,32,277,0,0,0,0,0,0
112,0,0,133,232,1,0,32,278,0,0,0,0,0,0
112,0,0,133,232,1,0,32,278,0,0,0,0,0,1
112,0,0,133,232,1,0,32,280,0,0,0,1,0,1
112,0,0,133,232,1,0,32,282,0,0,0,0,0,0
112,0,0,133,232,1,0,32,283,0,0,0,1,0,0
112,0,0,133,232,1,0,32,285,0,0,0,1,1,0
112,0,0,133,232,1,0,32,286,0,0,0,0,0,0
112,0,0,133,232,1,0,32,287,0,0,0,0,1,0
112,0,0,133,232,1,0,32,289,0,0,0,0,0,0
112,0,0,133,232,1,0,32,292,0,0,0,0,0,0
112,0,0,133,232,1,0,32,293,0,0,0,0,0,1
112,0,0,133,232,1,0,32,294,0,0,0,1,0,1
112,0,0,133,232,1,0,32,295,0,0,0,0,0,0
112,0,0,133,232,0,0,32,296,0,0,0,1,0,0
112,0,0,133,232,0,0,32,297,0,0,0,1,1,0
112,0,0,133,232,0,0,32,299,0,0,0,0,0,0
112,0,0,133,232,0,0,32,301,0,0,0,0,1,0
112,0,0,133,232,0,0,32,303,0,0,0,0,0,0
112,0,0,133,232,0,0,32,303,0,0,0,0,0,0
112,0,0,133,232,0,0,32,304,0,0,0,0,0,1
112,0,0,133,230,0,0,32,307,0,0,0,1,0,1
112,0,0,133,230,0,0,32,308,0,0,0,0,0,0
112,0,0,133,230,0,1,32,310,0,0,0,1,0,0
105,0,0,133,230,0,1,32,310,0,0,0,1,1,0
105,0,0,133,230,0,1,32,312,0,0,0,0,0,0
105,0,0,133,230,0,0,32,312,0,0,0,0,1,0
105,0,0,133,230,0,0,32,312,0,0,0,0,0,0
105,0,0,133,230,0,0,32,312,1,0,1,0,0,0
105,0,0,133,230,0,0,32,314,1,0,0,0,0,1
105,0,0,133,230,0,0,32,315,1,0,0,1,0,1
105,0,0,133,230,0,0,32,318,1,0,0,0,0,0
105,0,0,133,230,0,0,32,321,1,0,0,1,0,0
105,0,0,133,230,1,0,32,321,1,0,0,1,1,0
105,0,0,133,232,1,0,32,324,1,0,0,0,0,0
105,0,0,133,232,1,0,32,324,1,0,0,0,1,0
